z
1.26825
1.34379
0.89056
1.00926
1.27166
0.86734
1.37275
0.93552
0.69865
0.51438
0.8562
1.41002
1.3414
0.33693
0.95923
1.12421
0.96693
1.18876
0.96837
1.36669
0.80115
1.16006
0.5534
0.93278
1.33634
0.61283
1.0564
0.54122
0.26421
0.77459
1.00005
0.85663
0.67098
1.15764
0.37789
1.41332
0.66528
0.98824
1.20458
1.23817
0.65315
1.24876
1.41538
0.71144
0.95165
0.56077
0.57163
0.44608
0.4266
1.08675
0.68402
1.13808
1.29709
1.10099
1.06393
0.26889
0.94824
1.36349
1.08704
1.26291
0.64012
0.96184
1.25668
1.33225
1.22531
1.03633
0.90834
0.93444
0.8713
1.02895
1.16891
1.36042
0.79292
1.19015
0.70827
0.52809
0.69758
0.66555
0.79968
0.68692
0.63509
0.98243
1.30447
0.63261
0.65804
0.91576
1.00808
1.23196
1.08834
1.18401
0.98531
0.99854
1.24105
1.40152
0.76573
1.40009
0.4583
1.24176
1.38611
1.11726
0.95829
0.8594
0.64228
1.10639
1.36582
1.08992
1.20256
0.91279
1.38647
1.17815
0.3963
1.0211
1.19395
0.57102
1.2075
0.86213
0.56314
0.55345
1.24141
0.83141
0.54899
0.65396
1.20073
1.194
1.36082
1.39265
0.72631
1.15652
1.35735
0.9004
1.16214
0.80823
1.36069
0.79376
1.09843
0.48827
0.86809
0.92625
0.9657
0.28745
0.58349
0.98018
0.55785
1.08757
0.99664
0.73292
1.40969
1.2804
1.08176
0.89178
0.91783
1.19179
1.09937
0.77055
0.88643
0.8036
0.4874
1.27582
0.84621
0.86439
0.72211
0.86185
1.16044
1.11996
1.2019
0.99768
1.32083
1.28599
0.78855
1.02568
0.96542
0.61251
0.79416
1.05331
1.27805
0.80373
0.78454
0.6053
1.09182
1.17799
0.4087
0.58532
0.85826
0.71347
0.39265
1.40132
0.58125
0.53671
1.37758
0.50782
1.22016
0.98911
0.557
0.64505
0.91375
0.50831
1.28729
1.28193
0.86302
0.56591
1.35026
1.37718
0.79862
0.36733
0.83398
1.0369
1.16538
0.85759
0.97052
1.37862
0.95619
0.56537
1.10934
1.39765
1.23801
0.98299
1.32075
0.55097
1.08011
1.34403
0.36291
1.06833
1.14194
0.92847
1.38673
0.98014
0.73481
0.92944
0.77827
1.26168
1.09361
0.62014
1.09352
1.33462
1.35059
0.31934
0.39816
0.70518
1.01643
1.29152
0.32048
0.8402
0.84172
1.22448
1.0658
0.34636
0.90271
0.54109
1.3249
1.35288
1.19766
0.83619
0.98701
1.26585
0.97683
1.30027
0.83149
0.70979
1.36291
1.39202
1.08231
1.34781
1.13862
1.20217
1.28384
1.41385
1.3598
1.24236
0.69978
1.16364
1.1282
0.74827
1.28285
1.05741
1.19488
1.23712
0.43476
0.90738
1.15511
1.11397
1.0361
0.70069
0.89872
1.36349
1.05869
1.10742
0.13656
0.87061
1.28591
0.32405
0.11488
0.81761
0.60114
0.75518
0.97406
0.72256
1.31705
0.58362
1.20829
0.70672
0.78196
0.71664
1.21557
0.89821
1.30597
1.38305
0.38927
0.94374
1.40229
0.80319
0.7664
1.07052
0.67175
0.52032
0.81658
0.95531
0.68079
1.12062
1.31423
1.24719
1.22834
1.33902
0.72408
0.82131
1.10401
0.86767
0.33674
1.1957
0.48974
0.76602
0.87615
0.97515
0.55396
1.08851
1.23238
1.02748
1.11277
0.56773
1.02547
0.74735
0.96492
1.23703
0.72231
1.29502
0.52079
1.0595
1.16839
1.14958
1.24406
0.54673
0.97844
1.209
0.68575
0.71572
0.75746
1.29449
0.61216
0.81391
1.05153
0.44069
1.29932
1.321
1.0084
1.19692
1.02504
0.84348
0.38921
1.35266
1.23079
0.95058
0.87661
0.84374
0.79209
0.27672
1.36965
1.31267
0.75342
1.27188
1.32889
0.74413
1.09811
1.04899
0.82466
1.15426
1.18634
0.68052
0.78435
0.74551
0.78721
0.7193
0.82581
1.08985
0.85692
1.35668
0.97208
1.31828
0.78895
1.04145
1.3589
0.84647
1.20896
0.56967
0.82325
1.40034
0.5786
1.2242
1.3946
1.18971
1.3932
0.79544
1.24172
1.29333
0.68098
0.35193
0.69233
0.89564
0.58838
1.32123
0.79208
0.37351
1.35725
1.26751
1.22868
0.7389
1.37093
0.77035
1.30663
1.00396
1.08961
1.0033
1.06172
1.01708
0.61034
1.18562
1.14776
1.08612
1.19659
0.94993
1.00283
0.79726
0.61389
0.40886
0.78126
0.62633
0.85386
0.80308
0.30484
1.09127
1.2556
1.34963
1.41297
0.90688
1.35497
1.14067
1.0541
0.60701
1.16452
0.50927
0.5737
1.19855
0.70694
0.92978
1.26943
0.91453
1.04238
0.5334
0.61271
1.17853
1.22887
0.86736
1.41095
0.83684
1.28487
0.7322
0.84878
1.20177
0.67211
1.06865
0.50389
0.57533
0.40202
0.7509
1.21483
0.86655
1.19447
1.28461
0.61071
1.14725
0.71774
1.21704
0.71615
1.33391
1.31222
1.1581
1.23837
1.26618
0.80298
0.52382
1.32612
1.16234
0.5425
0.70044
0.78747
0.66169
0.27848
1.2495
0.86137
0.71816
0.53582
1.12486
0.8433
0.76477
0.40668
0.57906
1.33564
0.408
0.83869
1.05421
1.14223
1.1298
1.1485
0.77946
0.44921
0.91278
1.16752
0.54645
0.87082
0.94308
1.11108
1.08261
1.25769
1.25663
1.08808
0.40605
0.7308
0.8782
0.63838
0.3003
1.39205
1.07146
0.82926
0.80666
1.12155
1.27048
1.14688
0.79504
1.37197
0.86732
1.32967
0.28935
1.04289
1.06715
1.08893
0.80728
1.35815
0.42781
0.5284
1.05732
0.7781
1.31234
1.14324
0.9858
0.31038
0.6734
0.89389
1.26738
0.77973
1.36574
0.54394
1.35278
0.34561
0.74657
1.16865
0.55359
0.78074
1.23642
0.67627
0.27642
1.15927
1.41344
1.13122
1.14562
0.53852
0.88365
0.98692
1.19672
0.65015
0.50802
0.5581
1.11601
1.22797
1.19151
0.28336
0.54265
1.12445
0.81553
1.06343
1.30135
0.70607
1.07713
1.00619
1.29858
0.40715
0.94762
1.11141
0.7846
1.28551
0.35384
1.15456
0.65001
1.36891
0.35541
0.54661
0.34904
1.21137
0.83162
0.54373
0.24146
0.83832
0.52864
0.8717
0.81889
0.5626
0.75082
1.37748
0.9148
0.86839
0.52184
1.35601
1.07589
0.69366
0.95433
1.21693
0.94768
0.35979
1.39527
0.7105
1.02932
0.80916
1.2683
1.38727
1.02772
1.02806
0.63241
0.5698
0.58007
0.83902
1.40942
0.79332
0.61545
0.9309
1.30844
0.67721
0.54115
0.82865
1.06321
1.13378
1.27347
0.64567
1.41568
1.12079
1.10507
0.91426
0.82776
1.1662
0.84807
0.90558
0.49877
0.67546
0.43471
0.87192
0.75124
1.12987
0.67669
0.43259
1.21049
1.23488
1.16192
0.20815
1.03032
0.73823
0.84206
1.33787
1.04411
0.67548
0.80233
1.37731
0.86314
0.98317
1.22082
0.94931
1.35094
0.84107
1.25943
0.34961
0.29675
0.65292
1.29856
0.94808
0.78565
1.06466
0.88932
1.29017
0.58286
1.14266
1.2153
0.45725
1.26763
1.37309
1.03788
0.75437
1.38206
0.70435
0.83324
0.22683
0.86894
1.05871
1.09637
0.82644
1.2257
0.67738
1.08102
1.12752
1.37845
1.10068
0.6766
1.16951
0.82577
1.28286
1.21769
1.09462
0.26297
1.17821
0.44716
0.23
0.90143
1.12246
0.68973
0.29261
0.7759
0.76502
0.77925
1.24033
1.10989
0.53553
0.21865
0.81753
0.84094
0.83143
0.97313
0.92951
0.33867
0.40303
0.83966
1.16531
0.9257
0.95727
0.43344
1.14668
0.74929
1.39136
0.69547
0.93312
1.00937
0.99903
0.48121
1.06532
1.22922
0.39512
0.90675
1.26887
1.28926
0.38418
0.33436
1.23009
1.12298
0.70767
0.85387
1.20119
0.91036
1.33366
1.39577
0.8619
0.64089
0.92003
1.29011
0.66439
0.85174
1.03604
1.38155
0.96436
1.20374
0.45642
1.17901
1.19135
1.19822
1.27415
0.83943
1.19323
0.62869
1.00878
1.40142
0.78449
1.32874
1.09958
1.264
0.63053
0.53852
1.38611
0.49561
1.0851
0.64673
0.80184
1.28244
0.86305
0.36941
0.40665
1.28782
0.58408
1.14962
0.73341
1.19679
1.03216
1.37181
1.02058
1.12377
0.45233
1.28026
1.12179
1.13437
0.86747
0.60262
0.77364
1.15015
0.95914
1.29631
0.75794
1.08395
0.94863
0.97079
1.14896
0.32944
0.8831
1.31369
1.16183
0.83416
0.97269
0.71568
0.31231
1.22375
0.62297
0.82805
0.77282
1.00957
1.33458
1.20264
1.25278
1.10675
1.29711
0.62645
0.2735
1.15704
0.99117
0.42476
0.97758
1.21139
1.00559
0.99637
0.18437
0.85337
0.19677
0.55678
1.26259
0.93886
1.05914
0.91328
0.86573
1.12277
1.34889
0.16451
0.46252
0.55387
0.62999
1.23024
0.79027
0.85246
1.23271
0.80442
0.52033
0.95364
1.34027
1.08713
0.84087
0.82132
1.18458
1.30087
1.01644
0.77964
1.11043
1.04347
1.07858
0.63108
1.41079
1.2246
1.13115
1.17295
1.28189
0.97548
0.86464
0.4067
1.11892
0.8426
1.07369
0.80976
0.57571
0.68525
0.49518
1.14343
1.4076
1.2843
0.71415
0.89519
0.9737
0.5552
0.91366
0.418
1.29767
1.1917
0.93882
1.06118
1.2574
0.37201
1.22811
1.0981
0.81674
1.01332
1.12966
0.40733
1.01353
0.35143
1.363
1.32326
1.18431
1.29687
0.99834
0.35739
1.17728
0.99829
0.55359
1.40296
0.59293
0.86049
0.95147
0.66941
1.11827
1.39907
0.60102
1.23612
1.10031
0.74919
0.56624
0.94213
0.95541
0.44112
0.85134
1.31066
1.39388
0.5579
1.06742
0.68974
1.13325
1.00141
1.1859
0.72264
0.87824
1.21002
0.97901
0.86939
0.94758
0.39794
0.79754
0.79244
0.94534
0.61356
0.72006
0.77255
0.76058
0.44275
0.88283
1.39052
1.1307
0.64389
1.21285
0.87994
0.63086
0.86447
0.78799
0.67124
0.77285
1.1649
1.00987
0.79511
0.68863
0.40104
0.75067
0.86746
1.40976
1.20944
1.21931
1.32553
1.26147
0.87645
0.6915
0.22213
1.32488
0.86069
0.73697
1.28685
0.89895
0.86031
1.16649
0.69172
1.35625
0.6501
1.18836
0.73967
0.72285
0.81308
0.98756
0.40301
1.31969
1.10499
0.65871
0.45637
0.81933
0.48291
1.23439
1.01682
0.8806
1.03666
0.81254
0.55115
1.23437
0.6104
1.18809
1.19283
0.77849
1.0736
0.77674
0.69857
0.45566
0.69156
0.9179
0.95753
0.28871
1.38267
0.84111
0.7579
1.15184
1.06326
1.30011
1.34464
0.9884
1.158
0.6878
0.31918
1.15338
0.95614
0.63007
0.74555
0.89084
0.31639
0.95497
1.40317
0.40281
0.62901
0.54845
0.81486
1.06938
1.27981
0.94582
0.43754
0.98125
0.88629
1.39966
1.2761
0.79717
0.76138
1.03066
0.34726
0.27679
0.97557
0.85871
1.28378
0.68459
0.97753
0.98006
1.09665
0.35882
0.75298
0.53321
1.06052
0.64775
0.80331
1.20508
1.36333
0.58374
0.58706
1.16618
1.09316
0.86153
1.29221
0.66207
0.51112
0.69748
0.81165
0.26961
0.95027
1.37906
0.5881
1.17971
0.40457
0.74295
1.19235
0.86465
0.79445
1.24903
1.31981
0.98311
1.04242
0.68956
0.54537
0.53374
0.57947
1.21105
0.9771
0.68628
0.98329
0.91397
0.82535
0.87428
1.23261
1.33221
1.1905
0.28465
1.11888
0.89644
0.91657
1.2604
0.97935
1.14943
1.25464
0.75453
0.40436
1.06293
1.19813
0.57891
1.1653
1.30003
0.75297
1.22511
0.69032
1.37325
0.7512
0.53715
1.23103
0.50144
1.05079
0.99758
0.5972
0.94138
1.0125
0.91788
0.23021
1.37794
0.98029
1.179
1.22592
1.23403
0.88778
1.08764
0.97267
0.41528
0.78229
0.5347
1.37673
1.17793
0.67197
0.80847
0.35161
0.45244
0.37022
1.08973
1.04462
0.94963
1.1851
0.67087
1.06103
1.33644
0.27753
0.88457
1.40986
1.11196
0.7747
0.43384
0.35617
0.97814
0.90039
0.99891
1.22926
1.27016
0.97523
1.05937
1.34937
0.99618
1.11552
1.29575
1.30826
1.41279
0.5493
1.3488
0.40988
1.23266
1.19127
0.92693
1.21716
1.18882
0.69679
1.07842
1.39901
1.31781
0.51193
1.26096
0.8924
0.90801
1.00211
0.63535
0.82919
0.73764
1.2192
1.2324
1.38162
1.01115
0.75434
1.25207
0.62496
1.35009
1.10982
1.23363
0.48993
0.80133
1.09474
0.79079
0.52671
0.25823
1.05902
0.79448
0.65876
0.7496
0.96293
1.21476
1.34399
1.40843
1.23689
0.85962
0.57314
0.33204
1.3598
0.68932
1.21086
0.97839
0.77186
0.95431
0.23159
0.73814
0.70504
1.28968
1.04139
0.6852
1.398
0.35982
1.1951
1.13836
0.22477
0.21068
1.24603
0.9172
1.00621
0.8082
0.69125
1.17984
0.94609
1.4102
1.18031
1.23824
0.80485
1.24314
0.81286
1.1947
1.34118
1.32433
1.00446
0.89431
1.14853
0.63847
0.86442
0.92731
0.95751
1.3275
0.57619
1.01936
1.21466
1.41348
1.3915
0.91925
0.89619
0.64898
1.05391
1.27721
0.86302
1.25049
0.73779
1.22556
0.40035
1.00341
1.09615
1.24707
0.79494
0.37793
1.19374
0.56782
1.26581
1.11684
1.12347
1.28563
0.74247
1.21102
0.34689
0.94227
0.8651
0.68103
1.14859
1.26666
0.86326
1.14764
0.85101
0.88792
1.24312
1.14467
0.88429
0.99479
1.35304
1.29086
0.81072
0.97472
0.67795
0.4329
1.27052
0.66868
0.72147
0.94455
0.7396
1.07883
1.14696
1.34433
1.18235
0.99953
0.68044
0.83405
1.01062
1.29953
1.12697
1.15837
1.12543
0.92943
0.48279
1.23449
0.93205
1.27658
1.02223
0.9946
1.22616
1.36944
0.42751
1.19361
1.20615
0.88881
0.55073
1.26854
0.60747
0.80767
0.82971
0.30215
0.63066
0.74235
1.28002
0.73046
0.73311
0.78554
0.98913
1.18281
0.62158
0.85972
1.24925
1.40716
0.73769
0.97807
0.89796
0.86525
1.01214
0.85234
0.9598
0.8943
1.12994
0.95252
1.12715
1.24379
0.22633
1.40542
0.8836
1.03347
1.30445
0.67919
1.24381
0.81434
0.90484
0.99239
1.19711
1.09091
1.21549
1.16131
1.07994
1.28021
0.98852
1.0425
0.46336
0.7152
0.56303
1.23325
0.54126
0.67225
1.26498
0.47375
1.29611
0.51981
1.27932
1.34532
0.95225
1.06247
1.36909
0.71981
0.67737
0.95768
0.85485
1.00073
1.30476
1.01201
0.73818
1.12298
0.56234
0.4446
0.57194
1.20463
0.66712
1.39704
1.27902
1.13457
0.99456
1.39088
0.91599
1.37378
1.40178
0.79038
1.30994
0.78729
0.72558
0.9357
0.81265
0.59435
1.02049
0.63564
1.33262
1.15945
0.75896
0.98001
1.3399
1.00647
0.52303
1.36028
0.80874
1.20801
0.70497
0.92241
0.85964
0.91828
0.26579
1.30202
0.60327
1.17676
0.95856
1.15072
0.26958
0.84343
1.17058
1.08122
1.07259
1.20124
0.36013
0.81168
1.10021
0.53237
0.98377
1.15379
0.96283
0.59119
0.74972
1.02985
1.21949
1.05859
0.99083
1.04105
1.35864
1.12274
1.13284
1.36133
1.23866
1.28444
0.87996
0.74921
1.22032
0.35236
1.32672
1.21042
1.31065
1.36865
1.06663
0.46706
1.26495
1.33511
0.99673
0.65296
0.78795
0.6322
0.7555
1.32094
0.53156
0.95698
0.74883
1.38189
1.16386
0.35081
0.50436
0.8995
1.06483
1.05786
1.14758
1.01641
1.05639
1.36697
1.31236
1.07464
1.22143
1.07726
1.39156
0.98517
0.62615
0.86723
0.76533
0.77813
0.90512
1.08283
0.69707
1.14023
0.72033
1.15739
1.16317
1.0877
1.1745
0.70829
0.69759
0.99159
0.93883
1.04318
0.82982
0.57647
1.17702
1.20812
1.13148
1.16272
1.38247
0.87116
1.17053
1.23585
1.40945
0.97815
1.17784
1.2105
1.38296
0.47962
1.3091
0.9085
1.12034
0.80799
1.35493
0.61411
1.10363
1.01988
1.15025
1.20452
0.97879
0.47175
0.48783
1.30087
1.36922
1.12511
0.81781
0.85245
1.37833
1.05864
1.17919
1.29979
0.98071
1.0101
1.11944
0.35499
0.54175
1.19563
1.21639
1.38736
1.32991
1.05448
1.07819
0.68403
1.14865
0.5826
1.21619
1.23817
1.24982
0.97261
0.85627
0.69091
0.98298
0.99093
0.87047
1.27916
1.00202
1.28184
0.40649
1.32457
0.21978
0.40263
1.30486
0.8225
0.52221
1.21524
1.40245
0.95425
0.70197
1.00382
0.8404
1.34404
0.40068
0.79751
0.90853
0.84068
0.33211
0.66246
0.58244
1.27315
0.86246
0.54755
0.69365
1.18002
1.39029
0.89006
0.81274
1.24481
0.6573
0.96765
1.13752
0.81178
0.81308
1.16749
0.83134
1.34721
1.1973
1.10489
0.67443
1.19809
0.67959
0.63072
0.664
0.64379
1.21087
1.37978
0.35135
1.06518
0.96557
1.28333
1.08164
1.25065
0.95889
0.96682
0.59041
0.92693
1.32457
0.88117
1.09474
1.32617
0.44727
0.86422
1.1459
0.9629
0.67789
0.84714
0.89322
0.86845
0.78217
0.81858
1.37746
1.3874
1.35441
1.11431
0.73575
0.59945
1.10208
0.33874
0.67446
1.34338
0.18678
0.7837
1.14118
0.84663
0.65741
0.76096
0.90117
1.10459
0.33062
0.74237
0.90005
0.82921
0.95488
1.3751
0.07147
0.84886
0.41555
0.49414
1.20534
1.40973
1.18494
1.15879
0.76179
0.55655
0.60529
0.68387
0.50766
1.09703
1.35092
0.40236
1.105
1.32716
1.04481
1.19694
1.11134
1.37722
0.73231
0.61103
1.29112
1.38896
1.17
0.70504
0.31523
0.93179
1.07421
0.33125
1.03266
1.01234
0.57922
1.30321
1.10671
1.31059
0.69201
0.78407
1.31055
0.93819
0.57045
1.19472
0.66363
1.37494
1.41272
1.19408
1.09457
0.92183
1.35735
0.65731
1.30756
0.96628
0.87781
1.37127
1.06793
1.10639
0.89972
1.19901
1.06668
1.41315
0.43639
1.10152
1.05189
1.06391
1.34441
1.28925
1.29171
1.38144
0.49152
1.33491
0.95214
0.92483
1.12813
0.9467
1.41478
0.83283
0.33828
0.55267
0.8575
1.28377
0.67076
1.20097
0.67334
0.74258
1.01022
0.58725
0.79982
0.78485
0.74606
0.57379
1.04888
1.33711
0.95659
0.68638
1.07684
0.72236
0.75735
1.377
0.34451
0.83809
0.79676
0.79678
0.92063
1.12131
0.18869
0.81116
1.21811
0.69893
1.06354
1.18069
1.10295
1.03583
1.30451
0.80628
1.1815
1.09059
0.84964
0.91686
0.91289
1.09547
0.41251
0.95285
0.65171
1.12085
1.34101
1.15899
1.04701
0.4563
0.43962
1.33687
0.54066
1.09333
0.52524
0.64384
0.8331
0.67786
0.71054
0.42553
0.89852
1.0709
0.85965
0.45867
0.8986
0.99846
1.40385
1.34516
0.23765
1.03506
0.23725
0.95291
0.92873
0.6057
1.13497
0.74753
1.2185
0.6432
0.94726
1.28851
0.96887
1.02875
1.14514
0.79892
0.93902
0.77527
1.07914
1.23577
1.40841
0.15195
1.18138
0.90987
1.23519
0.77878
0.10776
1.41234
0.74995
0.35815
0.88219
0.94136
0.61425
0.36005
0.40226
1.08666
1.13043
0.89815
1.17819
0.62122
1.17273
0.91329
0.97204
0.61429
0.31243
0.8162
1.26382
0.98021
1.17619
1.39432
0.67616
1.00484
1.15374
1.31971
0.69665
1.15199
1.31601
1.02984
1.38858
0.94555
1.10579
0.27138
1.14949
1.17576
1.25778
0.80514
1.21283
1.18354
1.1266
0.76155
1.28885
1.37763
0.57426
0.83739
1.37524
0.75179
1.3043
1.39913
0.70684
1.20974
1.25012
1.41511
0.35826
1.24548
1.30075
0.67545
0.95546
0.58394
1.24608
0.83888
0.93611
0.73873
0.98853
0.31226
1.24044
1.28694
0.89122
0.46219
1.2312
1.18194
0.91037
1.07424
1.18285
1.04665
1.04974
1.06451
0.53225
0.90651
1.00924
0.98172
1.30384
1.35502
0.69143
0.54114
1.09849
0.97141
0.8321
1.27961
0.96771
0.86817
0.66421
0.76296
1.21491
1.40773
0.87066
1.06925
0.80773
1.26057
1.21231
1.38108
0.63738
1.33525
1.03374
0.94478
0.93202
1.19426
1.03992
0.75136
1.08616
0.71756
0.74728
0.69725
0.94334
0.86999
0.9154
0.51342
0.76916
0.85546
1.12631
1.17261
1.31335
0.39515
1.38279
0.64488
0.71382
1.25565
1.21358
1.34938
0.66958
0.98744
0.6346
1.19707
1.38689
0.75504
0.70142
1.23236
1.35725
1.23631
1.14868
1.39332
1.11637
0.96648
1.29581
0.90013
0.99654
0.88895
1.34825
1.06434
1.0429
0.99612
0.99968
1.29525
0.46653
1.33494
0.60605
0.95229
0.95414
0.27796
1.33657
1.29843
0.84648
0.75552
0.77692
1.11617
1.3356
0.65514
0.97409
0.73264
0.64734
0.8868
1.2851
0.3618
0.65294
1.05479
1.20851
1.37401
0.80517
0.79166
0.60681
1.41373
1.09689
1.02527
1.18496
0.52651
1.24257
1.33306
0.52004
0.73918
0.82046
0.79533
0.97951
1.18418
0.46817
0.18655
0.57149
0.69
1.17473
0.74752
1.27577
0.83655
0.65472
1.06015
0.99147
1.09469
0.55111
0.06963
1.1094
1.21605
1.12614
1.09606
1.19284
1.31662
0.85452
0.35506
0.70577
0.52106
0.50851
0.55542
0.58386
1.18505
0.83681
1.31427
1.29435
0.88966
1.04943
0.43627
1.22773
0.74227
1.40204
1.18452
1.33323
0.9185
0.93168
1.03248
0.94473
1.05551
0.79383
0.85193
0.8571
0.81813
1.28305
1.41244
1.3951
0.82158
1.35949
1.28011
0.55676
0.52885
0.68104
0.73493
0.26889
0.47501
1.33537
1.18727
1.34652
0.74525
0.511
0.76638
1.26304
1.00374
1.26609
0.72279
1.1699
0.95083
1.39627
1.10719
0.53096
1.30222
0.82793
0.93356
1.1147
0.61599
0.65181
0.80875
1.25088
1.33743
1.15695
1.23501
0.9778
0.87949
0.81268
1.21537
0.61983
0.42472
0.4603
1.33535
0.79563
1.36727
1.02288
1.41425
0.22852
1.19932
1.35676
1.21257
1.24584
0.65713
1.04219
1.19128
0.77886
0.95018
0.61033
1.1614
0.77031
0.88036
0.86574
1.17341
1.10772
0.95049
0.60522
0.94303
0.80276
0.66645
0.86715
1.22336
1.09544
0.78013
0.3216
0.91195
1.13292
1.20311
0.68707
0.90721
0.98578
0.74984
1.13613
1.18362
